actor_1_name,genres,score,actor_1_facebook_likes,Num
Alexa PenaVega,Action|Comedy|Crime|Thriller,5.6,2000,1
Christoph Waltz,Action|Comedy|Crime|Sci-Fi|Thriller,5.8,11000,1
Minnie Driver,Action|Comedy|Crime|Romance|Thriller,7.4,893,1
Fisher Stevens,Action|Comedy|Crime|Romance|Thriller,5.3,922,1
Brad Pitt,Action|Comedy|Crime|Romance|Thriller,6.5,11000,1
Candice Bergen,Action|Comedy|Crime|Romance,6.2,545,1
Bruce McGill,Action|Comedy|Crime|Romance,6.2,655,1
Charlie Korsmo,Action|Comedy|Crime|Music|Romance|Thriller,6.1,678,1
John Belushi,Action|Comedy|Crime|Music,7.9,1000,1
Marco St. John,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,5.1,403,1
Shengyi Huang,Action|Comedy|Crime|Fantasy,7.8,264,1
Peter Greene,Action|Comedy|Crime|Fantasy,6.9,789,1
Leslie Bibb,Action|Comedy|Crime|Family,5.4,1000,1
Will Smith,Action|Comedy|Crime|Drama|Thriller,6.8,10000,1
Vincent Pastore,Action|Comedy|Crime|Drama|Thriller,5.6,584,1
Michael Jai White,Action|Comedy|Crime|Drama|Thriller,5.5,2000,1
Denzel Washington,Action|Comedy|Crime|Drama|Thriller,6.7,18000,1
Cheech Marin,Action|Comedy|Crime|Drama|Thriller,4.1,843,1
Carole Bouquet,Action|Comedy|Crime|Drama|Thriller,6.6,235,1
Alexa PenaVega,Action|Comedy|Crime|Drama|Thriller,5.3,2000,1
Jim Broadbent,Action|Comedy|Crime|Drama|Romance|Thriller,6.4,1000,1
Salma Hayek,Action|Comedy|Crime|Drama,6.3,4000,1
Mem Ferda,Action|Comedy|Crime|Drama,6,31000,1
Zoe Ventoura,Action|Comedy|Crime,4.3,84,1
Verne Troyer,Action|Comedy|Crime,6.2,645,1
Sammo Kam-Bo Hung,Action|Comedy|Crime,6.2,472,1
Rupert Grint,Action|Comedy|Crime,6.9,10000,1
Richard Tyson,Action|Comedy|Crime,6,743,1
Omari Hardwick,Action|Comedy|Crime,5.9,1000,1
Omar Sy,Action|Comedy|Crime,7.2,1000,1
Nia Long,Action|Comedy|Crime,5.1,826,1
Miguel Ferrer,Action|Comedy|Crime,5.5,688,1
Michael Rapaport,Action|Comedy|Crime,6.6,975,1
Matthew Broderick,Action|Comedy|Crime,6.2,2000,1
Judge Reinhold,Action|Comedy|Crime,7.3,901,1
Jon Lovitz,Action|Comedy|Crime,6.1,11000,1
Jon Foo,Action|Comedy|Crime,5.8,778,1
Jim Gaffigan,Action|Comedy|Crime,5.1,472,1
James Franco,Action|Comedy|Crime,7,11000,1
Jada Pinkett Smith,Action|Comedy|Crime,5.8,851,1
Erick Avari,Action|Comedy|Crime,5.2,567,1
Eileen Brennan,Action|Comedy|Crime,5,1000,1
Dwayne Johnson,Action|Comedy|Crime,6.65,24000,2
Dane Cook,Action|Comedy|Crime,4,1000,1
D.B. Woodside,Action|Comedy|Crime,4.4,598,1
Chlo? Grace Moretz,Action|Comedy|Crime,6.6,17000,1
Channing Tatum,Action|Comedy|Crime,7.15,34000,2
Callum Rennie,Action|Comedy|Crime,4.5,716,1
Bruce Willis,Action|Comedy|Crime,5.6,13000,1
Brandon T. Jackson,Action|Comedy|Crime,4.4,918,1
Bianca Kajlich,Action|Comedy|Crime,6.1,731,1
Steve Oedekerk,Action|Comedy,6.2,176,1
Robert Downey Jr.,Action|Comedy,7,21000,1
Redd Foxx,Action|Comedy,6.6,586,1
Olivia Munn,Action|Comedy,5.9,2000,1
Nia Long,Action|Comedy,6.4,826,1
Kevin Pollak,Action|Comedy,5,574,1
Jeremy Shada,Action|Comedy,7.2,860,1
Hulk Hogan,Action|Comedy,5.3,844,1
Fran?oise Yip,Action|Comedy,6.7,186,1
Elizabeth McGovern,Action|Comedy,7.7,553,1
Dave Chappelle,Action|Comedy,5.8,744,1
Christina Milian,Action|Comedy,5.4,1000,1
Asin,Action|Comedy,4.3,634,1
Andy Lau,Action|Comedy,7.6,483,1
Adam Sandler,Action|Comedy,5.5,11000,1
Jerry Ferrara,Action|Biography|Drama|Thriller|War,7.6,480,1
Robert De Niro,Action|Biography|Drama|Sport,7.2,22000,1
Chris Hemsworth,Action|Biography|Drama|Sport,8.1,26000,1
Bolo Yeung,Action|Biography|Drama|Sport,6.8,633,1
Matthew McConaughey,Action|Biography|Drama|History|War,6.7,11000,1
Bradley Cooper,Action|Biography|Drama|History|Thriller|War,7.3,14000,1
Michael Biehn,Action|Biography|Drama|History|Romance|Western,7.8,2000,1
Brian Blessed,Action|Biography|Drama|History|Romance|War,7.7,591,1
Mike Tyson,Action|Biography|Drama|History,7.2,461,1
Elina Abai Kyzy,Action|Biography|Drama|History,8.7,0,1
Tony Chiu Wai Leung,Action|Biography|Drama,6.5,643,1
Elizabeth Streb,Action|Biography|Documentary|Sport,6.8,0,1
Ian Ziering,Action|Biography|Crime|Drama|Thriller,6,984,1
Diahann Carroll,Action|Biography|Crime|Drama|Family|Fantasy,4.7,426,1
Tom Hardy,Action|Biography|Crime|Drama,7.1,27000,1
Moritz Bleibtreu,Action|Biography|Crime|Drama,7.4,486,1
Gerard Butler,Action|Biography|Crime|Drama,6.8,18000,1
Romola Garai,Action|Animation|Sci-Fi|Thriller,6.7,805,1
Mitsuo Iwata,Action|Animation|Sci-Fi,8.1,6,1
Sean Pertwee,Action|Animation|Fantasy|Horror|Mystery|Sci-Fi|Thriller,5.7,722,1
Michael Emerson,Action|Animation|Crime|Sci-Fi|Thriller,8.4,2000,1
Peter Dinklage,Action|Animation|Comedy|Sci-Fi,5.6,22000,1
Steve Carell,Action|Animation|Comedy|Family|Sci-Fi,6.4,7000,1
Nicolas Cage,Action|Animation|Comedy|Family|Sci-Fi,6.3,12000,1
J.K. Simmons,Action|Animation|Comedy|Family|Sci-Fi,7.3,24000,1
Elizabeth Daily,Action|Animation|Comedy|Family|Fantasy|Sci-Fi,7.2,971,1
Jerry Stiller,Action|Animation|Comedy|Family|Fantasy,1.7,719,1
Peter Dinklage,Action|Animation|Comedy|Family,6.3,22000,1
Anne Hathaway,Action|Animation|Comedy|Crime|Family,6.5,11000,1
William Holden,Action|Adventure|Western,8,682,1
Sam Shepard,Action|Adventure|Western,6.6,820,1
Michael Emerson,Action|Adventure|Western,5.9,2000,1
Johnny Depp,Action|Adventure|Western,6.5,40000,1
Jason Robards,Action|Adventure|Western,5,372,1
J.K. Simmons,Action|Adventure|Western,6.7,24000,1
Sylvester Stallone,Action|Adventure|Thriller|War,6.05,26000,2
Yaphet Kotto,Action|Adventure|Thriller,6.8,581,1
Vincent Schiavelli,Action|Adventure|Thriller,6.5,811,1
Vin Diesel,Action|Adventure|Thriller,5.8,14000,1
Ursula Andress,Action|Adventure|Thriller,7.3,650,1
Tom Cruise,Action|Adventure|Thriller,7,40000,4
Toby Stephens,Action|Adventure|Thriller,6.1,769,1
Telly Savalas,Action|Adventure|Thriller,6.8,803,1
Sylvester Stallone,Action|Adventure|Thriller,6.4,13000,1
Scott Glenn,Action|Adventure|Thriller,7.6,826,1
Rufus Sewell,Action|Adventure|Thriller,4.5,3000,1
Robert Shaw,Action|Adventure|Thriller,7.5,559,1
Robert Davi,Action|Adventure|Thriller,6.6,683,1
Philip Seymour Hoffman,Action|Adventure|Thriller,6.9,22000,1
Patrick Macnee,Action|Adventure|Thriller,6.3,1000,1
Oliver Platt,Action|Adventure|Thriller,6.4,1000,1
Nicolas Cage,Action|Adventure|Thriller,7.4,12000,1
Mike Starr,Action|Adventure|Thriller,4.4,854,1
Louis Jourdan,Action|Adventure|Thriller,6.6,594,1
Julian Glover,Action|Adventure|Thriller,6.8,844,1
Joe Don Baker,Action|Adventure|Thriller,6.7,387,1
Jeremy Renner,Action|Adventure|Thriller,6.7,10000,1
Jason Statham,Action|Adventure|Thriller,6.433333333,78000,3
Jamie Ren?e Smith,Action|Adventure|Thriller,5.8,650,1
Izabella Scorupco,Action|Adventure|Thriller,7.2,394,1
Honor Blackman,Action|Adventure|Thriller,7.8,387,1
Eva Green,Action|Adventure|Thriller,8,12000,2
Donald Pleasence,Action|Adventure|Thriller,6.9,742,1
Desmond Llewelyn,Action|Adventure|Thriller,6.85,488,2
Colin Salmon,Action|Adventure|Thriller,6.4,766,1
Clint Eastwood,Action|Adventure|Thriller,6.15,32000,2
Christopher Lee,Action|Adventure|Thriller,6.8,16000,1
Christoph Waltz,Action|Adventure|Thriller,6.8,11000,1
Bruce Willis,Action|Adventure|Thriller,7.4,26000,2
Bill Duke,Action|Adventure|Thriller,6.7,1000,1
Bernie Casey,Action|Adventure|Thriller,6.2,180,1
Albert Finney,Action|Adventure|Thriller,7.8,1766,2
Vin Diesel,Action|Adventure|Sci-Fi|Thriller,6.15,28000,2
Vernon Wells,Action|Adventure|Sci-Fi|Thriller,7.6,745,1
Topher Grace,Action|Adventure|Sci-Fi|Thriller,6.4,2000,1
Tom Hardy,Action|Adventure|Sci-Fi|Thriller,7.25,54000,2
Tina Turner,Action|Adventure|Sci-Fi|Thriller,6.2,794,1
Steve Buscemi,Action|Adventure|Sci-Fi|Thriller,5.7,12000,1
Sofia Boutella,Action|Adventure|Sci-Fi|Thriller,7.5,998,1
Sam Shepard,Action|Adventure|Sci-Fi|Thriller,5,820,1
Michael Jeter,Action|Adventure|Sci-Fi|Thriller,5.9,693,1
Liam Neeson,Action|Adventure|Sci-Fi|Thriller,5.9,14000,1
LeVar Burton,Action|Adventure|Sci-Fi|Thriller,6.4,1000,1
Leonardo DiCaprio,Action|Adventure|Sci-Fi|Thriller,8.8,29000,1
Leonard Nimoy,Action|Adventure|Sci-Fi|Thriller,6.3,24000,2
Kristen Stewart,Action|Adventure|Sci-Fi|Thriller,6.1,17000,1
Joseph Gordon-Levitt,Action|Adventure|Sci-Fi|Thriller,5.8,23000,1
Joseph Gilgun,Action|Adventure|Sci-Fi|Thriller,6.1,788,1
Jeanne Tripplehorn,Action|Adventure|Sci-Fi|Thriller,6.1,711,1
Jake Gyllenhaal,Action|Adventure|Sci-Fi|Thriller,6.4,15000,1
Hugh Keays-Byrne,Action|Adventure|Sci-Fi|Thriller,7,728,1
Hugh Jackman,Action|Adventure|Sci-Fi|Thriller,6.7,20000,1
Glenn Morshower,Action|Adventure|Sci-Fi|Thriller,5.4,894,1
Desmond Llewelyn,Action|Adventure|Sci-Fi|Thriller,6.3,244,1
Chris Evans,Action|Adventure|Sci-Fi|Thriller,5.6,11000,1
Chlo? Grace Moretz,Action|Adventure|Sci-Fi|Thriller,5.2,17000,1
Channing Tatum,Action|Adventure|Sci-Fi|Thriller,5.8,17000,1
Cary-Hiroyuki Tagawa,Action|Adventure|Sci-Fi|Thriller,5.7,2000,2
Caroline Munro,Action|Adventure|Sci-Fi|Thriller,7.1,456,1
Bryce Dallas Howard,Action|Adventure|Sci-Fi|Thriller,7,3000,1
Bruce Willis,Action|Adventure|Sci-Fi|Thriller,6.6,13000,1
Alex Pettyfer,Action|Adventure|Sci-Fi|Thriller,6.1,15000,1
Adam Baldwin,Action|Adventure|Sci-Fi|Thriller,8,2000,1
Zack Ward,Action|Adventure|Sci-Fi,7.1,662,1
Yuliya Snigir,Action|Adventure|Sci-Fi,5.3,463,1
Will Smith,Action|Adventure|Sci-Fi,5.9,20000,2
Vivica A. Fox,Action|Adventure|Sci-Fi,5.5,890,1
Virginia Madsen,Action|Adventure|Sci-Fi,6.6,913,1
Ty Burrell,Action|Adventure|Sci-Fi,6.8,3000,1
Tom Cruise,Action|Adventure|Sci-Fi,7.9,10000,1
Tim Blake Nelson,Action|Adventure|Sci-Fi,4.3,1192,2
Scarlett Johansson,Action|Adventure|Sci-Fi,7.8,19000,1
Saffron Burrows,Action|Adventure|Sci-Fi,4.1,811,1
Ryan Reynolds,Action|Adventure|Sci-Fi,5.6,16000,1
Robert Downey Jr.,Action|Adventure|Sci-Fi,7.575,84000,4
Richard Tyson,Action|Adventure|Sci-Fi,2.4,743,1
Paul Walker,Action|Adventure|Sci-Fi,5.6,23000,1
Oliver Platt,Action|Adventure|Sci-Fi,5.8,1000,1
Milla Jovovich,Action|Adventure|Sci-Fi,7.7,14000,1
Michael Biehn,Action|Adventure|Sci-Fi,8.4,2000,1
Mark Addy,Action|Adventure|Sci-Fi,5.9,891,1
Linda Harrison,Action|Adventure|Sci-Fi,6.1,220,1
Leonard Nimoy,Action|Adventure|Sci-Fi,7.15,24000,2
Kevin Spacey,Action|Adventure|Sci-Fi,6.1,18000,1
Jennifer Lawrence,Action|Adventure|Sci-Fi,7.55,68000,2
Jeff Bridges,Action|Adventure|Sci-Fi,6.8,24000,2
J.K. Simmons,Action|Adventure|Sci-Fi,6.6,24000,1
Hugh Jackman,Action|Adventure|Sci-Fi,7.4,20000,1
Henry Cavill,Action|Adventure|Sci-Fi,6.9,15000,1
Glenn Morshower,Action|Adventure|Sci-Fi,6.15,1788,2
Farrah Fawcett,Action|Adventure|Sci-Fi,6.8,1000,1
Daryl Sabara,Action|Adventure|Sci-Fi,6.6,640,1
Christian Bale,Action|Adventure|Sci-Fi,6.6,23000,1
Chris Hemsworth,Action|Adventure|Sci-Fi,7.925,104000,4
Chris Evans,Action|Adventure|Sci-Fi,6.9,11000,1
Charlie Hunnam,Action|Adventure|Sci-Fi,7,16000,1
Channing Tatum,Action|Adventure|Sci-Fi,5.4,17000,1
Brian Blessed,Action|Adventure|Sci-Fi,6.4,591,1
Bradley Cooper,Action|Adventure|Sci-Fi,8.1,14000,1
Bingbing Li,Action|Adventure|Sci-Fi,5.7,974,1
Benedict Cumberbatch,Action|Adventure|Sci-Fi,7.8,19000,1
Ariana Richards,Action|Adventure|Sci-Fi,6.5,610,1
Montgomery Clift,Action|Adventure|Romance|Western,7.8,862,1
Errol Flynn,Action|Adventure|Romance|War,7.1,843,1
Julia Ormond,Action|Adventure|Romance|Thriller,5.9,919,1
Scarlett Johansson,Action|Adventure|Romance|Sci-Fi|Thriller,6.9,38000,2
J.D. Evermore,Action|Adventure|Romance|Sci-Fi|Thriller,5.9,430,1
Alun Armstrong,Action|Adventure|Romance|Sci-Fi|Thriller,6.2,192,1
Tamsin Egerton,Action|Adventure|Romance|Sci-Fi,4.5,1243,2
Naseeruddin Shah,Action|Adventure|Romance|Sci-Fi,6.3,307,1
Margot Kidder,Action|Adventure|Romance|Sci-Fi,6.8,593,1
Milla Jovovich,Action|Adventure|Romance,5.8,14000,1
J.K. Simmons,Action|Adventure|Romance,6.2,48000,2
Heath Ledger,Action|Adventure|Romance,6.9,13000,1
Catherine Deneuve,Action|Adventure|Romance,4.7,964,1
Naomi Watts,Action|Adventure|Mystery|Sci-Fi|Thriller,5.8,6000,1
LeVar Burton,Action|Adventure|Mystery|Sci-Fi|Thriller,6.6,1000,1
Angelina Jolie Pitt,Action|Adventure|Mystery|Sci-Fi|Thriller,6.1,11000,1
Morgan Freeman,Action|Adventure|Mystery|Sci-Fi,7,11000,1
Dylan Walsh,Action|Adventure|Mystery|Sci-Fi,5,426,1
Hector Echavarria,Action|Adventure|Mystery|Romance|Thriller,4.3,466,1
Nicholas Gonzalez,Action|Adventure|Horror|Thriller,4.6,601,1
Frank Welker,Action|Adventure|Horror|Thriller,4.6,2000,1
Peter Capaldi,Action|Adventure|Horror|Sci-Fi|Thriller,7,17000,1
Max Minghella,Action|Adventure|Horror|Sci-Fi|Thriller,4.9,614,1
David Oyelowo,Action|Adventure|Horror|Sci-Fi|Thriller,4.2,1000,1
Milla Jovovich,Action|Adventure|Horror|Sci-Fi,5.9,14000,1
Mike Vogel,Action|Adventure|Horror|Sci-Fi,7,2000,1
Dwayne Johnson,Action|Adventure|Horror|Sci-Fi,5.2,12000,1
Djimon Hounsou,Action|Adventure|Horror|Sci-Fi,6,3000,1
William McNamara,Action|Adventure|History|Western,4.4,10000,1
Jason Flemyng,Action|Adventure|History|Romance,6.2,1000,1
Tony Curran,Action|Adventure|History,6.6,845,1
Jet Li,Action|Adventure|History,7.9,10000,2
Christopher Lee,Action|Adventure|History,6.5,16000,1
Colin Firth,Action|Adventure|Fantasy|War,5.4,14000,1
Josh Hutcherson,Action|Adventure|Fantasy|Thriller,5.9,14000,1
Jason Statham,Action|Adventure|Fantasy|Thriller,3.8,26000,1
Dwayne Johnson,Action|Adventure|Fantasy|Thriller,5.9,24000,2
Bashar Rahal,Action|Adventure|Fantasy|Thriller,3.3,603,1
Angelina Jolie Pitt,Action|Adventure|Fantasy|Thriller,5.7,11000,1
Sophia Myles,Action|Adventure|Fantasy|Sci-Fi|Thriller,6.8,956,1
Michael Biehn,Action|Adventure|Fantasy|Sci-Fi|Thriller,4.1,2000,1
Jennifer Lawrence,Action|Adventure|Fantasy|Sci-Fi|Thriller,8,34000,1
Ian Whyte,Action|Adventure|Fantasy|Sci-Fi|Thriller,2.7,473,1
Hugh Jackman,Action|Adventure|Fantasy|Sci-Fi|Thriller,7,60000,3
George Coe,Action|Adventure|Fantasy|Sci-Fi|Thriller,3.5,488,1
Craig Parker,Action|Adventure|Fantasy|Sci-Fi|Thriller,6.6,978,1
Christopher Lambert,Action|Adventure|Fantasy|Sci-Fi|Thriller,5.8,1000,1
Christian Bale,Action|Adventure|Fantasy|Sci-Fi|Thriller,6.2,23000,1
Brian Thompson,Action|Adventure|Fantasy|Sci-Fi|Thriller,3.7,663,1
Peter Dinklage,Action|Adventure|Fantasy|Sci-Fi,8.1,22000,1
Natalie Portman,Action|Adventure|Fantasy|Sci-Fi,6.933333333,60000,3
Michael Berryman,Action|Adventure|Fantasy|Sci-Fi,3.8,721,1
Jason Flemyng,Action|Adventure|Fantasy|Sci-Fi,5.8,1000,1
Henry Cavill,Action|Adventure|Fantasy|Sci-Fi,7.2,15000,1
Harrison Ford,Action|Adventure|Fantasy|Sci-Fi,8.633333333,33000,3
Emma Stone,Action|Adventure|Fantasy|Sci-Fi,6.7,15000,1
Christopher Lambert,Action|Adventure|Fantasy|Sci-Fi,4.6,1000,1
CCH Pounder,Action|Adventure|Fantasy|Sci-Fi,7.9,1000,1
Jake Gyllenhaal,Action|Adventure|Fantasy|Romance,6.6,15000,1
J.K. Simmons,Action|Adventure|Fantasy|Romance,7.3,48000,2
Jet Li,Action|Adventure|Fantasy|Horror|Thriller,5.2,5000,1
Ryan Reynolds,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,5.9,16000,1
Seth MacFarlane,Action|Adventure|Fantasy|Horror|Sci-Fi,7,3000,1
Meat Loaf,Action|Adventure|Fantasy|Horror,2.9,783,1
Vin Diesel,Action|Adventure|Fantasy,6,14000,1
Vanna Bonta,Action|Adventure|Fantasy,6.2,21000,1
Roxanne McKee,Action|Adventure|Fantasy,4.2,576,1
Michael Gough,Action|Adventure|Fantasy,5.4,920,1
Marley Shelton,Action|Adventure|Fantasy,4.6,690,1
Mako,Action|Adventure|Fantasy,5.8,691,1
Liam Neeson,Action|Adventure|Fantasy,5.85,56000,4
Li Gong,Action|Adventure|Fantasy,6,879,1
Johnny Depp,Action|Adventure|Fantasy,7.3,160000,4
Jet Li,Action|Adventure|Fantasy,6.6,5000,1
Jeff Bridges,Action|Adventure|Fantasy,5.5,12000,1
Ian McDiarmid,Action|Adventure|Fantasy,6.7,1000,1
Harrison Ford,Action|Adventure|Fantasy,7.25,22000,2
Gerard Butler,Action|Adventure|Fantasy,5.5,36000,2
Ernie Reyes Jr.,Action|Adventure|Fantasy,5,444,1
Emma Stone,Action|Adventure|Fantasy,7,15000,1
Dominic Cooper,Action|Adventure|Fantasy,7.3,3000,1
Dennis Quaid,Action|Adventure|Fantasy,6.4,2000,1
Christopher Lambert,Action|Adventure|Fantasy,7.2,1000,1
Chris Hemsworth,Action|Adventure|Fantasy,7.05,52000,2
Bruce Payne,Action|Adventure|Fantasy,4.9,179,1
Alex Pettyfer,Action|Adventure|Family|Thriller,5.1,15000,1
Gary Oldman,Action|Adventure|Family|Sci-Fi|Thriller,5.1,10000,1
Kevin Zegers,Action|Adventure|Family|Sci-Fi,4.2,2000,1
Jim Broadbent,Action|Adventure|Family|Sci-Fi,3.6,1000,1
Judy Greer,Action|Adventure|Family|Mystery|Sci-Fi,6.5,2000,1
Toby Jones,Action|Adventure|Family|Mystery,7.4,2000,1
Charlize Theron,Action|Adventure|Family|Fantasy|Thriller,5.6,9000,1
Dwayne Johnson,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,5.7,12000,1
Josh Hutcherson,Action|Adventure|Family|Fantasy|Sci-Fi,5.8,14000,1
Angelina Jolie Pitt,Action|Adventure|Family|Fantasy|Romance,7,11000,1
Taylor Lautner,Action|Adventure|Family|Fantasy,3.5,12000,1
Seychelle Gabriel,Action|Adventure|Family|Fantasy,4.2,1000,1
Peter Dinklage,Action|Adventure|Family|Fantasy,6.6,22000,1
Nicolas Cage,Action|Adventure|Family|Fantasy,6.1,12000,1
Djimon Hounsou,Action|Adventure|Family|Fantasy,5.1,3000,1
Ray Winstone,Action|Adventure|Drama|Western,6.5,1000,1
Corbin Allred,Action|Adventure|Drama|War,6.8,214,1
Tom Skerritt,Action|Adventure|Drama|Thriller|Western,5.2,1000,1
Alex Veadov,Action|Adventure|Drama|Thriller|War,6.5,93,1
Sylvester Stallone,Action|Adventure|Drama|Thriller,5.8,13000,1
Rudy Youngblood,Action|Adventure|Drama|Thriller,7.8,708,1
Philip Seymour Hoffman,Action|Adventure|Drama|Thriller,6.3,22000,1
Nicholas Lea,Action|Adventure|Drama|Thriller,5.9,867,1
M. Emmet Walsh,Action|Adventure|Drama|Thriller,4.7,521,1
Liam Neeson,Action|Adventure|Drama|Thriller,6.8,14000,1
Karen Allen,Action|Adventure|Drama|Thriller,6.4,784,1
Jimmy Bennett,Action|Adventure|Drama|Thriller,5.6,87000,1
Harrison Ford,Action|Adventure|Drama|Thriller,6.4,11000,1
Dwayne Johnson,Action|Adventure|Drama|Thriller,6.1,12000,1
Denzel Washington,Action|Adventure|Drama|Thriller,6.9,18000,1
Dennis Quaid,Action|Adventure|Drama|Thriller,6.1,2000,1
Anthony Hopkins,Action|Adventure|Drama|Thriller,6.9,12000,1
LeVar Burton,Action|Adventure|Drama|Sci-Fi|Thriller,7.6,1000,1
Hiroshi Abe,Action|Adventure|Drama|Sci-Fi|Thriller,6,43,1
Takuya Kimura,Action|Adventure|Drama|Sci-Fi,6.1,84,1
Olivia Williams,Action|Adventure|Drama|Sci-Fi,6,766,1
Gary Oldman,Action|Adventure|Drama|Sci-Fi,7.6,10000,1
Christopher Judge,Action|Adventure|Drama|Sci-Fi,8.4,847,1
Billy Burke,Action|Adventure|Drama|Sci-Fi,6.7,2000,1
Alan Rickman,Action|Adventure|Drama|Romance|Western,6.8,25000,1
Wes Studi,Action|Adventure|Drama|Romance|War,7.8,855,1
Gustaf Skarsg?rd,Action|Adventure|Drama|Romance|War,6.6,908,1
Henry Cavill,Action|Adventure|Drama|Romance|Thriller,7.7,15000,1
Marlon Brando,Action|Adventure|Drama|Romance|Sci-Fi,7.3,10000,1
Takeshi Kaneshiro,Action|Adventure|Drama|Romance,7.6,755,1
Naomi Watts,Action|Adventure|Drama|Romance,7.2,18000,3
Christoph Waltz,Action|Adventure|Drama|Romance,6.6,22000,2
Alan Rickman,Action|Adventure|Drama|Romance,6.9,25000,1
Peter Firth,Action|Adventure|Drama|Mystery,6.3,141,1
Mark Chinnery,Action|Adventure|Drama|Horror|Sci-Fi,8.2,1088,2
Takeshi Kaneshiro,Action|Adventure|Drama|History|War,7.4,755,1
Sarunyu Wongkrachang,Action|Adventure|Drama|History|War,6.6,7,1
Liam Neeson,Action|Adventure|Drama|History|War,7.2,14000,1
James D'Arcy,Action|Adventure|Drama|History|War,7.4,613,1
David Oyelowo,Action|Adventure|Drama|History|War,5.9,1000,1
Bingbing Li,Action|Adventure|Drama|History|War,6,974,1
Ava Gardner,Action|Adventure|Drama|History|War,6.8,715,1
Michael Fassbender,Action|Adventure|Drama|History|Thriller|War,6.4,13000,1
James Franco,Action|Adventure|Drama|History|Romance|War,6.6,11000,1
Sasha Roiz,Action|Adventure|Drama|History|Romance,5.6,795,1
Liam Neeson,Action|Adventure|Drama|History|Romance,7,14000,1
Esai Morales,Action|Adventure|Drama|History|Romance,6.4,699,1
Si Won Choi,Action|Adventure|Drama|History,6.1,21,1
Mark Addy,Action|Adventure|Drama|History,6.7,891,1
Tamannaah Bhatia,Action|Adventure|Drama|Fantasy|War,8.4,218,1
Ben Browder,Action|Adventure|Drama|Fantasy|Sci-Fi,7.4,878,1
Orlando Bloom,Action|Adventure|Drama|Fantasy,8.9,5000,1
Keanu Reeves,Action|Adventure|Drama|Fantasy,6.3,18000,1
Christopher Lee,Action|Adventure|Drama|Fantasy,8.75,32000,2
Chris Hemsworth,Action|Adventure|Drama|Fantasy,6.1,52000,2
Callum Rennie,Action|Adventure|Drama|Family,7.1,716,1
Takashi Shimura,Action|Adventure|Drama,8.7,304,1
Sylvester Stallone,Action|Adventure|Drama,7.7,26000,2
Robert Redford,Action|Adventure|Drama,6.9,0,1
Christian Bale,Action|Adventure|Drama,6.1,46000,2
Anthony Hopkins,Action|Adventure|Drama,5.8,12000,1
Sunny Mabrey,Action|Adventure|Crime|Thriller,4.3,287,1
Robert De Niro,Action|Adventure|Crime|Thriller,7.3,22000,1
Paul Walker,Action|Adventure|Crime|Thriller,5.8,23000,1
Michael Biehn,Action|Adventure|Crime|Thriller,5.7,2000,1
Meryl Streep,Action|Adventure|Crime|Thriller,6.3,11000,1
Keanu Reeves,Action|Adventure|Crime|Thriller,7.2,18000,1
Jeremy Renner,Action|Adventure|Crime|Thriller,6,10000,1
J.K. Simmons,Action|Adventure|Crime|Thriller,6.3,24000,1
Ed Speleers,Action|Adventure|Crime|Thriller,6.3,762,1
Robert Downey Jr.,Action|Adventure|Crime|Mystery|Thriller,7.55,42000,2
Jonathan Winters,Action|Adventure|Crime|Fantasy|Mystery|Thriller,6,924,1
Lin Shaye,Action|Adventure|Crime|Drama|Thriller,5.6,1704,2
Elden Henson,Action|Adventure|Crime|Drama|Sci-Fi|Thriller,8.8,577,1
Salma Hayek,Action|Adventure|Crime|Drama|Romance,5.3,4000,1
Harrison Ford,Action|Adventure|Crime|Drama|Mystery|Thriller,7.8,11000,1
Charlize Theron,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,5.7,9000,1
Mike Starr,Action|Adventure|Crime|Drama,6.2,854,1
George Peppard,Action|Adventure|Crime,7.6,669,1
Xander Berkeley,Action|Adventure|Comedy|Western,6.6,485,1
Kang-ho Song,Action|Adventure|Comedy|Western,7.3,398,1
Ming-Na Wen,Action|Adventure|Comedy|Thriller,3.8,2000,1
Matthew McConaughey,Action|Adventure|Comedy|Thriller,6,11000,1
Gary Cole,Action|Adventure|Comedy|Thriller,5.4,989,1
Dwayne Johnson,Action|Adventure|Comedy|Thriller,6.7,12000,1
Anthony Hopkins,Action|Adventure|Comedy|Thriller,5.6,12000,1
Michael Biehn,Action|Adventure|Comedy|Sci-Fi|Thriller,5.2,2000,1
Will Smith,Action|Adventure|Comedy|Sci-Fi,6.9,10000,1
Stephen Amell,Action|Adventure|Comedy|Sci-Fi,6.3,5000,1
Noel Fisher,Action|Adventure|Comedy|Sci-Fi,5.9,1666,2
Judy Greer,Action|Adventure|Comedy|Sci-Fi,7.4,2000,1
Anthony Hopkins,Action|Adventure|Comedy|Romance|Thriller|Western,6.7,12000,1
Matthew McConaughey,Action|Adventure|Comedy|Romance|Thriller,5.6,11000,1
Ryan Reynolds,Action|Adventure|Comedy|Romance|Sci-Fi,8.1,16000,1
